,pair,port_A,port_B,time,bundle,id,x_pos,y_pos,z_pos,x_A_raw,y_A_raw,x_B_raw,y_B_raw,x_A_undistorted,y_A_undistorted,x_B_undistorted,y_B_undistorted
1013,"(1, 2)",1,2,468.057431825,57,7,-0.36059503528600706,0.04069856698226409,0.8732260398198912,270.86334228515625,400.3398132324219,484.801513671875,194.3603515625,271.4064260982846,399.8936607096357,485.01228663220115,194.61117094138257
1014,"(1, 2)",1,2,468.057431825,57,8,-0.3687021932712403,-0.0011072763933055515,0.8379447927179682,259.57623291015625,336.6711120605469,485.77703857421875,162.84779357910156,259.9769717911202,336.32453774923954,486.12841233307705,163.48654912934896
1015,"(1, 2)",1,2,468.057431825,57,9,-0.4032621275950089,0.09388625252679353,0.9012732719491727,217.44378662109375,472.892578125,454.0302734375,227.9429168701172,218.7587011352648,471.7993649102331,454.3941292296408,228.08860257037136
1016,"(1, 2)",1,2,468.057431825,57,10,-0.4109928544942805,0.05082859705205018,0.8690619200597691,206.8228759765625,409.63848876953125,452.75299072265625,198.82479858398438,207.9048691282665,408.89097814549564,453.26499825444415,199.1947001055421
1017,"(1, 2)",1,2,468.057431825,57,11,-0.4188841496864686,0.007710039249439552,0.8430923300184302,196.4801025390625,348.98724365234375,451.47247314453125,166.3595428466797,197.39860884309138,348.4167698779256,452.2316121176888,167.17609928710976
1018,"(0, 1)",0,1,468.230615975,58,0,-0.26268758132214776,0.06622313614591487,0.8948118212541913,370.662841796875,343.86505126953125,389.36077880859375,437.7087097167969,373.4145510927257,342.5891714734101,389.56427002706096,437.4456444626179
1019,"(0, 1)",0,1,468.230615975,58,1,-0.2728388249015551,0.0217628996152015,0.8693386022615079,360.39532470703125,318.4580383300781,377.405517578125,377.7467956542969,363.32360842019625,317.6009945595644,377.5274134760161,377.6214704998494
1020,"(0, 1)",0,1,468.230615975,58,2,-0.28245030097790014,-0.02187391782109714,0.8423029415503697,349.2279052734375,291.9536437988281,365.998779296875,317.4736633300781,352.49962321524544,291.5025253544596,366.0374749229791,317.35474798742234
1021,"(0, 1)",0,1,468.230615975,58,3,-0.31542354489320285,0.07426558549159981,0.9048021231969237,341.45977783203125,348.6994323730469,326.09222412109375,451.170654296875,345.71825269561236,346.87876886865524,326.5337279754299,450.69634905855844
1022,"(0, 1)",0,1,468.230615975,58,4,-0.3234079860557526,0.03274937670123857,0.8681321551332025,328.97552490234375,325.52996826171875,315.70550537109375,389.0185546875,333.6298407073207,324.17322220849013,316.0051726469875,388.74131852870755
1023,"(0, 1)",0,1,468.230615975,58,5,-0.3323464424729583,-0.01174169295608388,0.844268413185375,317.50244140625,298.297607421875,305.12811279296875,329.06573486328125,322.58281758811796,297.50829404751136,305.31286096363203,328.83653909281793
1024,"(0, 1)",0,1,468.230615975,58,6,-0.36723073368766845,0.08221587068822563,0.9113226825703514,311.87994384765625,353.428955078125,263.59783935546875,463.2652282714844,317.988533469397,350.97633237444495,264.45231456930117,462.480236875574
1025,"(0, 1)",0,1,468.230615975,58,7,-0.3748189743680715,0.04035716152643523,0.8768824579702839,297.87237548828125,329.5885925292969,253.48095703125,402.0675354003906,304.5546295124251,327.7147471255975,254.1412340127679,401.5515947925105
1026,"(0, 1)",0,1,468.230615975,58,8,-0.38504835586428654,-0.004709671034106936,0.8514647138256798,285.824951171875,303.1184997558594,240.486328125,340.2388916015625,293.043894707827,301.9260313479413,241.01566916687278,339.8328062917241
1027,"(0, 1)",0,1,468.230615975,58,9,-0.41822633627896727,0.09268565546162778,0.9123047936271856,280.728759765625,359.622802734375,200.5966796875,476.24945068359375,289.10238017887116,356.37870845136683,202.10802368758425,475.0318065525804
1028,"(0, 1)",0,1,468.230615975,58,10,-0.4262580203706387,0.04960666581030363,0.8792216068483011,267.60003662109375,336.2814636230469,188.7130126953125,413.3652038574219,276.56115561067736,333.7325723506876,189.9976905840394,412.5109348556701
1029,"(0, 1)",0,1,468.230615975,58,11,-0.4337918868146196,0.00656018020687051,0.8516579947717472,253.28656005859375,309.8401794433594,178.96917724609375,352.7515869140625,262.9913842897327,308.07708284942674,180.07544955563975,352.10391123348643
1030,"(0, 2)",0,2,468.230795075,58,0,-0.2622511868139281,0.06809271780154519,0.9003396872499113,370.662841796875,343.86505126953125,537.7810668945312,216.48287963867188,373.4145510927257,342.5891714734101,537.7888136321203,216.511039769689
1031,"(0, 2)",0,2,468.230795075,58,1,-0.27176908829646834,0.02329871055295633,0.8732412268673747,360.39532470703125,318.4580383300781,538.7951049804688,186.5972442626953,363.32360842019625,317.6009945595644,538.7981234217863,186.805395303586
1032,"(0, 2)",0,2,468.230795075,58,2,-0.28062412438363543,-0.01910564471589038,0.845101702527938,349.2279052734375,291.9536437988281,540.7064208984375,156.78884887695312,352.49962321524544,291.5025253544596,540.6924974061606,157.38642200308135
1033,"(0, 2)",0,2,468.230795075,58,3,-0.3117339454216131,0.07679218586014494,0.9022201933840076,341.45977783203125,348.6994323730469,509.4232177734375,220.85604858398438,345.71825269561236,346.87876886865524,509.4613064572016,220.89201031012257
1034,"(0, 2)",0,2,468.230795075,58,4,-0.3235087384011247,0.03480036374130994,0.8752200629251385,328.97552490234375,325.52996826171875,507.89404296875,191.8246307373047,333.6298407073207,324.17322220849013,507.99127721208924,192.02221043761185
1035,"(0, 2)",0,2,468.230795075,58,5,-0.3312535602637441,-0.009342297825761924,0.847137407196424,317.50244140625,298.297607421875,509.25482177734375,160.37596130371094,322.58281758811796,297.50829404751136,509.429742445737,160.95572595399824
1036,"(0, 2)",0,2,468.230795075,58,6,-0.3631534284588774,0.0847371389414364,0.9077255108454259,311.87994384765625,353.428955078125,478.17657470703125,224.52481079101562,317.988533469397,350.97633237444495,478.32875048589,224.61394429890083
1037,"(0, 2)",0,2,468.230795075,58,7,-0.37402984926344285,0.04225774989634178,0.8770519320540577,297.87237548828125,329.5885925292969,476.73712158203125,195.27037048339844,304.5546295124251,327.7147471255975,477.0053888094287,195.5480152610587
1038,"(0, 2)",0,2,468.230795075,58,8,-0.38189700663550996,-0.0015556386709628279,0.8504789962286079,285.824951171875,303.1184997558594,476.4193115234375,163.20436096191406,293.043894707827,301.9260313479413,476.8641813553314,163.8919171056315
1039,"(0, 2)",0,2,468.230795075,58,9,-0.4153792408804067,0.09456055268336445,0.9090647760063382,280.728759765625,359.622802734375,445.80462646484375,229.18446350097656,289.10238017887116,356.37870845136683,446.27411411377284,229.35030645620475
1040,"(0, 2)",0,2,468.230795075,58,10,-0.424125240976988,0.05236213418839279,0.8804202978268019,267.60003662109375,336.2814636230469,444.02679443359375,199.59674072265625,276.56115561067736,333.7325723506876,444.66468965977475,200.01141109472331
1041,"(0, 2)",0,2,468.230795075,58,11,-0.4339078146714105,0.008333845311312895,0.8535580933171711,253.28656005859375,309.8401794433594,441.18756103515625,166.8075408935547,262.9913842897327,308.07708284942674,442.1236817322457,167.70512492545316
1042,"(1, 2)",1,2,468.23006855,58,0,-0.26330546931464915,0.067236791312371,0.8927728855559132,389.36077880859375,437.7087097167969,537.7810668945312,216.48287963867188,389.56427002706096,437.4456444626179,537.7888136321203,216.511039769689
1043,"(1, 2)",1,2,468.23006855,58,1,-0.27336177563510794,0.023313498657857673,0.8659881185131098,377.405517578125,377.7467956542969,538.7951049804688,186.5972442626953,377.5274134760161,377.6214704998494,538.7981234217863,186.805395303586
1044,"(1, 2)",1,2,468.23006855,58,2,-0.2828740562747147,-0.01718830276887248,0.8337227784929288,365.998779296875,317.4736633300781,540.7064208984375,156.78884887695312,366.0374749229791,317.35474798742234,540.6924974061606,157.38642200308135
1045,"(1, 2)",1,2,468.23006855,58,3,-0.3149937848604857,0.0792260039073799,0.8911989235809166,326.09222412109375,451.170654296875,509.4232177734375,220.85604858398438,326.5337279754299,450.69634905855844,509.4613064572016,220.89201031012257
1046,"(1, 2)",1,2,468.23006855,58,4,-0.3240485766858386,0.033903411127402576,0.8661387191259563,315.70550537109375,389.0185546875,507.89404296875,191.8246307373047,316.0051726469875,388.74131852870755,507.99127721208924,192.02221043761185
1047,"(1, 2)",1,2,468.23006855,58,5,-0.332332642221332,-0.00798503309290305,0.8373663766065045,305.12811279296875,329.06573486328125,509.25482177734375,160.37596130371094,305.31286096363203,328.83653909281793,509.429742445737,160.95572595399824
1048,"(1, 2)",1,2,468.23006855,58,6,-0.3658608538142427,0.08747152767754757,0.896498075371849,263.59783935546875,463.2652282714844,478.17657470703125,224.52481079101562,264.45231456930117,462.480236875574,478.32875048589,224.61394429890083
1049,"(1, 2)",1,2,468.23006855,58,7,-0.374210283513776,0.04346406720160747,0.8703524751662731,253.48095703125,402.0675354003906,476.73712158203125,195.27037048339844,254.1412340127679,401.5515947925105,477.0053888094287,195.5480152610587
1050,"(1, 2)",1,2,468.23006855,58,8,-0.38368171738670476,0.0016847787322722134,0.8385079393826644,240.486328125,340.2388916015625,476.4193115234375,163.20436096191406,241.01566916687278,339.8328062917241,476.8641813553314,163.8919171056315
1051,"(1, 2)",1,2,468.23006855,58,9,-0.4164746944856999,0.09671094023254197,0.9010334887936063,200.5966796875,476.24945068359375,445.80462646484375,229.18446350097656,202.10802368758425,475.0318065525804,446.27411411377284,229.35030645620475
1052,"(1, 2)",1,2,468.23006855,58,10,-0.42496423268217665,0.05385396448117188,0.8690792710360664,188.7130126953125,413.3652038574219,444.02679443359375,199.59674072265625,189.9976905840394,412.5109348556701,444.66468965977475,200.01141109472331
1053,"(1, 2)",1,2,468.23006855,58,11,-0.43320642832478906,0.009088234406870009,0.8472271632336654,178.96917724609375,352.7515869140625,441.18756103515625,166.8075408935547,180.07544955563975,352.10391123348643,442.1236817322457,167.70512492545316
1054,"(0, 1)",0,1,468.404718325,59,0,-0.29225262182336986,0.06726975271265973,0.8983209334331153,353.6728515625,344.5321350097656,353.98980712890625,440.5934143066406,357.2296428210303,343.00663655577733,354.2970279679639,440.24455712846134
1055,"(0, 1)",0,1,468.404718325,59,1,-0.3006342778828146,0.02322288786349469,0.8699721693010729,342.4437255859375,318.93798828125,344.24078369140625,379.8851623535156,346.2727567745196,317.8921608408436,344.4338190613366,379.6940956790834
1056,"(0, 1)",0,1,468.404718325,59,2,-0.3110738700114831,-0.02067317893419854,0.8397864710103943,330.54217529296875,292.8529968261719,331.0516357421875,317.158935546875,334.8153095204234,292.2770198102297,331.1443203725188,316.9805232243168
1057,"(0, 1)",0,1,468.404718325,59,3,-0.3443979679883078,0.07500544022806771,0.9059331726585795,324.5872802734375,349.4341735839844,291.10125732421875,452.6953430175781,329.8326326346473,347.325543522901,291.72538048851146,452.09143331353846
1058,"(0, 1)",0,1,468.404718325,59,4,-0.3531598885858505,0.0337163620734409,0.872105055567894,311.16363525390625,326.0986328125,279.65667724609375,392.1649169921875,316.91906346487883,324.5066283007093,280.12253198472524,391.7739037540182
1059,"(0, 1)",0,1,468.404718325,59,5,-0.3617954803985635,-0.011146367330073428,0.8450028535885561,298.47296142578125,298.6584777832031,269.0457763671875,330.0813903808594,304.7806858299084,297.70809425418037,269.3783631387526,329.76535364896364
1060,"(0, 1)",0,1,468.404718325,59,6,-0.39581573240707557,0.08366583353513471,0.912591921859209,295.17388916015625,354.54534912109375,228.747802734375,465.7378234863281,302.42550816667676,351.7621434447541,229.91146224494412,464.76128238613614
1061,"(0, 1)",0,1,468.404718325,59,7,-0.40470814925978976,0.04106271733154957,0.8795835223952349,281.49273681640625,331.0373840332031,216.35540771484375,403.90948486328125,289.34884341042374,328.8863072434412,217.32065659865663,403.23213352149446
1062,"(0, 1)",0,1,468.404718325,59,8,-0.41369874336594864,-0.0038499331164659058,0.8517045602459891,267.443603515625,303.8313293457031,204.85491943359375,341.2591552734375,276.006749207799,302.4333742280688,205.668073597662,340.7361803299315
1063,"(0, 1)",0,1,468.404718325,59,9,-0.4470222967466314,0.09388331600386134,0.914361826433481,264.46307373046875,360.7976989746094,165.0069580078125,478.73931884765625,274.0756085336433,357.19895273055846,166.92930971008826,477.2884504950363
1064,"(0, 1)",0,1,468.404718325,59,10,-0.45556985527043203,0.051679034309799005,0.8815417513630486,249.69482421875,337.5804748535156,152.28741455078125,417.07391357421875,260.055814619188,334.7003687829739,153.9933018804299,416.0102411311688
1065,"(0, 1)",0,1,468.404718325,59,11,-0.4642442869410828,0.007485571470484143,0.853166201524248,234.7730712890625,311.04010009765625,140.4957275390625,354.4110107421875,245.94636472499894,309.00756394371325,142.01656922465156,353.59679476632226
1066,"(0, 2)",0,2,468.404225775,59,0,-0.2832140520924833,0.06904252561179254,0.8780567924713619,353.6728515625,344.5321350097656,530.904052734375,216.2339630126953,357.2296428210303,343.00663655577733,530.9185008711819,216.26413624544827
1067,"(0, 2)",0,2,468.404225775,59,1,-0.29271826014321384,0.025434037501987077,0.8508233596983693,342.4437255859375,318.93798828125,531.7501220703125,186.27639770507812,346.2727567745196,317.8921608408436,531.7750703873355,186.48850532535943
1068,"(0, 2)",0,2,468.404225775,59,2,-0.30124681983884916,-0.015935673582617316,0.8222010771403901,330.54217529296875,292.8529968261719,533.60302734375,155.48062133789062,334.8153095204234,292.2770198102297,533.6325924586491,156.1008507477194
1069,"(0, 2)",0,2,468.404225775,59,3,-0.33166429084211185,0.07732768570528428,0.8813323974874362,324.5872802734375,349.4341735839844,501.77032470703125,220.34580993652344,329.8326326346473,347.325543522901,501.82694560149554,220.39583679886957
1070,"(0, 2)",0,2,468.404225775,59,4,-0.3425614546931626,0.036686356247174944,0.8525816692577566,311.16363525390625,326.0986328125,500.84808349609375,191.55018615722656,316.91906346487883,324.5066283007093,500.97649702820263,191.76891834393598
1071,"(0, 2)",0,2,468.404225775,59,5,-0.35166404906891036,-0.006773264539987121,0.8267107956995219,298.47296142578125,298.6584777832031,500.58819580078125,159.47903442382812,304.7806858299084,297.70809425418037,500.8289556515651,160.10418749961372
1072,"(0, 2)",0,2,468.404225775,59,6,-0.38146432200452646,0.0857814729520308,0.8866962409213018,295.17388916015625,354.54534912109375,470.4102783203125,224.54428100585938,302.42550816667676,351.7621434447541,470.61907687656105,224.6553114094633
1073,"(0, 2)",0,2,468.404225775,59,7,-0.3912737106362445,0.04446057736540521,0.8580047450735462,281.49273681640625,331.0373840332031,468.87890625,195.00013732910156,289.34884341042374,328.8863072434412,469.22065228627787,195.31849710252027
1074,"(0, 2)",0,2,468.404225775,59,8,-0.3995852070293683,0.0010691336254550691,0.8290583116025686,267.443603515625,303.8313293457031,468.39044189453125,162.2639923095703,276.006749207799,302.4333742280688,468.93672800150705,163.02127461363943
1075,"(0, 2)",0,2,468.404225775,59,9,-0.43214236624249425,0.09536567362450706,0.8890525404335317,264.46307373046875,360.7976989746094,437.6409912109375,229.1710662841797,274.0756085336433,357.19895273055846,438.2390266342389,229.36535956473395
1076,"(0, 2)",0,2,468.404225775,59,10,-0.44139358980793575,0.054587831703310816,0.8593721104627995,249.69482421875,337.5804748535156,435.29150390625,199.74398803710938,260.055814619188,334.7003687829739,436.0807524374215,200.21328072265854
1077,"(0, 2)",0,2,468.404225775,59,11,-0.45088503723278683,0.01143047455305272,0.8329734655887243,234.7730712890625,311.04010009765625,432.10992431640625,166.46063232421875,245.94636472499894,309.00756394371325,433.23259869751587,167.44919231614375
1078,"(1, 2)",1,2,468.4053447,59,0,-0.2907159028274084,0.0776770904380211,0.8686421957031086,353.98980712890625,440.5934143066406,530.904052734375,216.2339630126953,354.2970279679639,440.24455712846134,530.9185008711819,216.26413624544827
1079,"(1, 2)",1,2,468.4053447,59,1,-0.29883788665175176,0.03388764302567787,0.8441006052339075,344.24078369140625,379.8851623535156,531.7501220703125,186.27639770507812,344.4338190613366,379.6940956790834,531.7750703873355,186.48850532535943
1080,"(1, 2)",1,2,468.4053447,59,2,-0.30906512596376534,-0.005834468386434546,0.8089383153803177,331.0516357421875,317.158935546875,533.60302734375,155.48062133789062,331.1443203725188,316.9805232243168,533.6325924586491,156.1008507477194
1081,"(1, 2)",1,2,468.4053447,59,3,-0.3404755506943037,0.08795267835259298,0.8680081009012093,291.10125732421875,452.6953430175781,501.77032470703125,220.34580993652344,291.72538048851146,452.09143331353846,501.82694560149554,220.39583679886957
1082,"(1, 2)",1,2,468.4053447,59,4,-0.3495951373554921,0.0460594879186691,0.8413326883207363,279.65667724609375,392.1649169921875,500.84808349609375,191.55018615722656,280.12253198472524,391.7739037540182,500.97649702820263,191.76891834393598
1083,"(1, 2)",1,2,468.4053447,59,5,-0.3579142142807769,0.003200809404592961,0.8147155875435894,269.0457763671875,330.0813903808594,500.58819580078125,159.47903442382812,269.3783631387526,329.76535364896364,500.8289556515651,160.10418749961372
1084,"(1, 2)",1,2,468.4053447,59,6,-0.3895471862030339,0.09682438970919564,0.8729930690835801,228.747802734375,465.7378234863281,470.4102783203125,224.54428100585938,229.91146224494412,464.76128238613614,470.61907687656105,224.6553114094633
1085,"(1, 2)",1,2,468.4053447,59,7,-0.3987004584499012,0.055017673049297174,0.8437642052085987,216.35540771484375,403.90948486328125,468.87890625,195.00013732910156,217.32065659865663,403.23213352149446,469.22065228627787,195.31849710252027
1086,"(1, 2)",1,2,468.4053447,59,8,-0.4068066215182325,0.013226756043495746,0.8143424345838954,204.85491943359375,341.2591552734375,468.39044189453125,162.2639923095703,205.668073597662,340.7361803299315,468.93672800150705,163.02127461363943
1087,"(1, 2)",1,2,468.4053447,59,9,-0.43896406637924634,0.10597783918394553,0.8768130975514759,165.0069580078125,478.73931884765625,437.6409912109375,229.1710662841797,166.92930971008826,477.2884504950363,438.2390266342389,229.36535956473395
1088,"(1, 2)",1,2,468.4053447,59,10,-0.44757094134096187,0.06510181053430349,0.8462949037013627,152.28741455078125,417.07391357421875,435.29150390625,199.74398803710938,153.9933018804299,416.0102411311688,436.0807524374215,200.21328072265854
1089,"(1, 2)",1,2,468.4053447,59,11,-0.456278573773843,0.022078062073700597,0.8204100917342527,140.4957275390625,354.4110107421875,432.10992431640625,166.46063232421875,142.01656922465156,353.59679476632226,433.23259869751587,167.44919231614375
1090,"(0, 1)",0,1,468.5785704,60,0,-0.30494395948993364,0.06910187879063999,0.8985859927381267,345.95733642578125,345.6007080078125,338.74798583984375,442.85455322265625,349.9274709918409,343.93518888683127,339.1137819685468,442.45656169032645
1091,"(0, 1)",0,1,468.5785704,60,1,-0.3144100201103531,0.024607418234380764,0.8722619476448809,334.2955322265625,319.73980712890625,327.69873046875,382.5550231933594,338.5798658573925,318.58913099630615,327.9426891833735,382.32177255940434
1092,"(0, 1)",0,1,468.5785704,60,2,-0.32423572911193743,-0.018586780853271714,0.8431296456651073,322.64630126953125,294.1028747558594,315.210693359375,321.2010192871094,327.38638160287195,293.44873421541917,315.3488337119603,320.9930702620949
1093,"(0, 1)",0,1,468.5785704,60,3,-0.3574127401909127,0.0770655987502598,0.9076516752751262,317.28759765625,350.7320861816406,275.328369140625,455.80859375,323.00571871376974,348.46213255503034,276.06492774050656,455.12265362375183
1094,"(0, 1)",0,1,468.5785704,60,4,-0.36507466697144025,0.035252680479069015,0.8707778820531205,303.4083251953125,327.1828308105469,264.74298095703125,393.2278137207031,309.68544860966557,325.4585106571985,265.2968759834877,392.7832984587231
1095,"(0, 1)",0,1,468.5785704,60,5,-0.37429704395462937,-0.00912363780807077,0.8469153967913683,290.4390869140625,299.7104797363281,253.8626708984375,333.3725891113281,297.3042497227459,298.6613431252454,254.28675542391122,333.0133382067639
1096,"(0, 1)",0,1,468.5785704,60,6,-0.4095105836147468,0.08495725563034191,0.9157173776992756,287.44866943359375,355.0691223144531,212.4688720703125,468.74957275390625,295.2546483453233,352.12884368412773,213.81037601535365,467.6607732681769
1097,"(0, 1)",0,1,468.5785704,60,7,-0.4166097955311505,0.043280608544297786,0.8796673818040609,272.9578857421875,331.848388671875,201.77886962890625,406.76171875,281.45229167755565,329.545107749369,202.89641118459286,406.0044036117854
1098,"(0, 1)",0,1,468.5785704,60,8,-0.4267241180444306,-0.002207178323254914,0.8543916977949707,259.35137939453125,304.6280822753906,189.10345458984375,344.5989685058594,268.53329152815553,303.1178339122882,190.07615763853715,344.01232440684964
1099,"(0, 1)",0,1,468.5785704,60,9,-0.4595071744939031,0.09609421527066839,0.9147437143679354,256.763427734375,362.0624084472656,149.4073486328125,481.6580505371094,266.99279195992585,358.2616286468353,151.5169103612784,480.0902074854752
1100,"(0, 1)",0,1,468.5785704,60,10,-0.46717141660227135,0.053437591424786754,0.8788662442244811,241.4609375,338.845458984375,136.858642578125,417.8916015625,252.49241913639923,335.78080901093375,138.7373238993094,416.7413322818951
1101,"(0, 1)",0,1,468.5785704,60,11,-0.4769458013821305,0.008842394757619233,0.8540688655617741,226.96197509765625,312.0414123535156,124.41558837890625,356.36370849609375,238.77256268568715,309.8701313832597,126.10853793298276,355.46949939226374
1102,"(0, 2)",0,2,468.57650385,60,0,-0.30382939924116903,0.07119999647872464,0.9007191475093743,345.95733642578125,345.6007080078125,514.2755126953125,217.4470672607422,349.9274709918409,343.93518888683127,514.3095655557411,217.48702236416221
1103,"(0, 2)",0,2,468.57650385,60,1,-0.313626143641994,0.025959181008437245,0.8721057455404259,334.2955322265625,319.73980712890625,514.6126708984375,186.85174560546875,338.5798658573925,318.58913099630615,514.6947006515551,187.0789887659962
1104,"(0, 2)",0,2,468.57650385,60,2,-0.3222827570888877,-0.01573039790491683,0.8448499419211223,322.64630126953125,294.1028747558594,515.3961791992188,156.5574493408203,327.38638160287195,293.44873421541917,515.5400865427841,157.18488646159284
1105,"(0, 2)",0,2,468.57650385,60,3,-0.35234978453119997,0.07979580081389562,0.9029784726327933,317.28759765625,350.7320861816406,485.43707275390625,221.52627563476562,323.00571871376974,348.46213255503034,485.55479708025274,221.6080503608278
1106,"(0, 2)",0,2,468.57650385,60,4,-0.36456157350165286,0.03770227216508043,0.87517499379678,303.4083251953125,327.1828308105469,482.9063720703125,192.2203369140625,309.68544860966557,325.4585106571985,483.1395570261288,192.4984346819478
1107,"(0, 2)",0,2,468.57650385,60,5,-0.37312036141576493,-0.006803099906954882,0.8468527329338595,290.4390869140625,299.7104797363281,482.78814697265625,159.8317413330078,297.3042497227459,298.6613431252454,483.18561647761646,160.5382962199185
1108,"(0, 2)",0,2,468.57650385,60,6,-0.4039148667682221,0.08740536341084809,0.9083428356051154,287.44866943359375,355.0691223144531,453.21002197265625,225.26235961914062,295.2546483453233,352.12884368412773,453.5930017731757,225.42586747096223
1109,"(0, 2)",0,2,468.57650385,60,7,-0.41484425056330637,0.04532348320725559,0.8788723208959103,272.9578857421875,331.848388671875,450.3740234375,195.40960693359375,281.45229167755565,329.545107749369,450.9402022922788,195.82937336874943
1110,"(0, 2)",0,2,468.57650385,60,8,-0.4228460308615501,0.0009482391081542211,0.8505715630469751,259.35137939453125,304.6280822753906,449.27471923828125,162.63015747070312,268.53329152815553,303.1178339122882,450.1017989534712,163.53186076739482
1111,"(0, 2)",0,2,468.57650385,60,9,-0.4566512743671463,0.09747008848257771,0.9120061674353516,256.763427734375,362.0624084472656,418.8387451171875,229.43353271484375,266.99279195992585,358.2616286468353,419.8125239328333,229.69642756527435
1112,"(0, 2)",0,2,468.57650385,60,10,-0.4656020265214962,0.05616538862259838,0.8800934303894172,241.4609375,338.845458984375,416.2862548828125,200.35203552246094,252.49241913639923,335.78080901093375,417.48380964860934,200.946958005166
1113,"(0, 2)",0,2,468.57650385,60,11,-0.47504378824312915,0.01150505623969375,0.8544051515294339,226.96197509765625,312.0414123535156,412.3763427734375,166.53025817871094,238.77256268568715,309.8701313832597,413.97999195527854,167.71897074365518
1114,"(1, 2)",1,2,468.5788844,60,0,-0.30509388527082754,0.07165203499538904,0.8924350839358023,338.74798583984375,442.85455322265625,514.2755126953125,217.4470672607422,339.1137819685468,442.45656169032645,514.3095655557411,217.48702236416221
1115,"(1, 2)",1,2,468.5788844,60,1,-0.31426626261210927,0.02701781540727178,0.8672787182695817,327.69873046875,382.5550231933594,514.6126708984375,186.85174560546875,327.9426891833735,382.32177255940434,514.6947006515551,187.0789887659962
1116,"(1, 2)",1,2,468.5788844,60,2,-0.3241055785333076,-0.013471994994038651,0.8335599184224279,315.210693359375,321.2010192871094,515.3961791992188,156.5574493408203,315.3488337119603,320.9930702620949,515.5400865427841,157.18488646159284
1117,"(1, 2)",1,2,468.5788844,60,3,-0.35598735402859283,0.08313546972784447,0.8904922336056253,275.328369140625,455.80859375,485.43707275390625,221.52627563476562,276.06492774050656,455.12265362375183,485.55479708025274,221.6080503608278
1118,"(1, 2)",1,2,468.5788844,60,4,-0.3650677391255463,0.03795762918454802,0.8651864519244868,264.74298095703125,393.2278137207031,482.9063720703125,192.2203369140625,265.2968759834877,392.7832984587231,483.1395570261288,192.4984346819478
1119,"(1, 2)",1,2,468.5788844,60,5,-0.3735122138108914,-0.0047698181079901345,0.838898199224411,253.8626708984375,333.3725891113281,482.78814697265625,159.8317413330078,254.28675542391122,333.0133382067639,483.18561647761646,160.5382962199185
1120,"(1, 2)",1,2,468.5788844,60,6,-0.4066654141271695,0.09149363387063604,0.896979342031508,212.4688720703125,468.74957275390625,453.21002197265625,225.26235961914062,213.81037601535365,467.6607732681769,453.5930017731757,225.42586747096223
1121,"(1, 2)",1,2,468.5788844,60,7,-0.4153882122289677,0.04703469648373768,0.8710998062422528,201.77886962890625,406.76171875,450.3740234375,195.40960693359375,202.89641118459286,406.0044036117854,450.9402022922788,195.82937336874943
1122,"(1, 2)",1,2,468.5788844,60,8,-0.42418105665787376,0.0050188914727367015,0.8396370842041098,189.10345458984375,344.5989685058594,449.27471923828125,162.63015747070312,190.07615763853715,344.01232440684964,450.1017989534712,163.53186076739482
1123,"(1, 2)",1,2,468.5788844,60,9,-0.45768620580129965,0.09923410126393344,0.9053788068823779,149.4073486328125,481.6580505371094,418.8387451171875,229.43353271484375,151.5169103612784,480.0902074854752,419.8125239328333,229.69642756527435
1124,"(1, 2)",1,2,468.5788844,60,10,-0.46549491438883817,0.05752205690487048,0.8693354665080929,136.858642578125,417.8916015625,416.2862548828125,200.35203552246094,138.7373238993094,416.7413322818951,417.48380964860934,200.946958005166
1125,"(1, 2)",1,2,468.5788844,60,11,-0.4749458896486561,0.013689693009432579,0.8441522011325754,124.41558837890625,356.36370849609375,412.3763427734375,166.53025817871094,126.10853793298276,355.46949939226374,413.97999195527854,167.71897074365518
1126,"(0, 1)",0,1,468.750679075,61,0,-0.3128431589263512,0.07091376173465044,0.8970624433961283,337.8353271484375,345.0436706542969,330.1873779296875,445.0263671875,342.24037825695115,343.27350564933477,330.59267090813717,444.59417868305025
1127,"(0, 1)",0,1,468.750679075,61,1,-0.3217920156815269,0.026506864264107293,0.8687545952203144,325.82354736328125,319.1994323730469,319.52783203125,383.6851806640625,330.59215911113586,317.9699438017079,319.80032067498206,383.42962909877724
1128,"(0, 1)",0,1,468.750679075,61,2,-0.3308041700580533,-0.016581609738107426,0.8392633687142436,314.1978759765625,293.44842529296875,307.890625,321.9926452636719,319.44820050710854,292.75254723293364,308.05109887045916,321.76959277275233
1129,"(0, 1)",0,1,468.750679075,61,3,-0.36402920060754923,0.07838804942422876,0.9037670191057495,308.46466064453125,349.5376281738281,268.18798828125,456.72076416015625,314.73212851467633,347.1621113481097,268.97820460560297,455.99829874969055
1130,"(0, 1)",0,1,468.750679075,61,4,-0.3727077592001512,0.03669804193220317,0.869737177245335,295.0802001953125,326.2703552246094,256.2353515625,395.1982421875,301.9105457490687,324.46545493423275,256.85047662888945,394.71681317563133
1131,"(0, 1)",0,1,468.750679075,61,5,-0.38180495405678944,-0.008139458719336237,0.8436750390868561,282.19036865234375,298.91717529296875,244.88165283203125,333.30364990234375,289.62918404019973,297.81807812969214,245.36086929766162,332.91911458391775
